id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,sending network coverage,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,note1,note2,receiving network coverage,receiving method,cash pickup location,date,corridor
620163025,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,IBRD,..,First National Bank of South Africa,Money Transfer Operator,Bank account transfer,"Bank branch,Call Center",High,3-5 days,1370,200,ZAR,255,1,0,18.61,3410,500,ZAR,255,1,0,7.48,1,yes,"In this corridor all RSPs send and payout in ZAR. The SZL is officially pegged to the ZAR. At the point of collection, the money may need to be converted into the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the ZAR to the local currency.",,Low,Bank account,,11/May/2016,ZAFSWZ
620163026,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,IBRD,..,Nedbank,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,1370,200,ZAR,256,1,0,18.69,3410,500,ZAR,256,1,0,7.51,1,yes,"In this corridor all RSPs send and payout in ZAR. The SZL is officially pegged to the ZAR. At the point of collection, the money may need to be converted into the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the ZAR to the local currency.",,Low,Bank account,,11/May/2016,ZAFSWZ
620163027,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,SWZ,Swaziland,Sub-Saharan Africa,Lower middle income,IBRD,..,Standard Bank,Bank,Bank account transfer,"Bank branch,Call Center",High,2 days,1370,200,ZAR,260,1,0,18.98,3410,500,ZAR,260,1,0,7.62,1,yes,"In this corridor all RSPs send and payout in ZAR. The SZL is officially pegged to the ZAR. At the point of collection, the money may need to be converted into the local currency. Remittance recipients may incur an additional cost (not shown here) if and when converting the ZAR to the local currency.",,Low,Bank account,,11/May/2016,ZAFSWZ
620163757,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,TZA,Tanzania,Sub-Saharan Africa,Low income,IDA,..,ABSA,Bank,Bank account transfer,Internet,Medium,3-5 days,1370,200,ZAR,202,14.9915,1.49,16.24,3410,500,ZAR,202,14.9915,1.49,7.41,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,In this corridor all RSPs send and payout in USD. El Salvador has officially adopted the USD as its currency.,Low,Bank account,,11/May/2016,ZAFTZA
620163695,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,TZA,Tanzania,Sub-Saharan Africa,Low income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,1370,200,ZAR,154.19,134.107,7.08,18.34,3410,500,ZAR,231.28,134.107,7.08,13.86,144.326,yes,,,High,Cash,Agent,11/May/2016,ZAFTZA
620163694,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,TZA,Tanzania,Sub-Saharan Africa,Low income,IDA,..,ABSA,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,1370,200,ZAR,240,14.9915,1.49,19.01,3410,500,ZAR,240,14.9915,1.49,8.53,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,ZAFTZA
620163696,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,TZA,Tanzania,Sub-Saharan Africa,Low income,IDA,..,Western Union,Money Transfer Operator,"Cash,Debit/credit card","Agent,Call Center",High,Less than one hour,1370,200,ZAR,151.75,131.514,9.14,20.21,3410,500,ZAR,244.88,131.514,9.14,16.32,144.739,yes,,,High,Cash,Agent,11/May/2016,ZAFTZA
620163714,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,exchange4free.com,Money Transfer Operator,Bank account transfer,Internet,Medium,Next day,1370,200,ZAR,0,0.6374,2.11,2.11,3410,500,ZAR,0,0.6375,2.1,2.1,0.65115,yes,,,Low,Bank account,,11/May/2016,ZAFZMB
620163510,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,Mukuru,Money Transfer Operator,Cash,Agent,High,Less than one hour,1370,200,ZAR,0,0.5899,9.85,9.85,3410,500,ZAR,0,0.58996,9.84,9.84,0.65435,yes,,,High,Cash,Agent,11/May/2016,ZAFZMB
620163035,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,Western Union,Money Transfer Operator,"Cash,Debit/credit card","Agent,Call Center",High,Less than one hour,1370,200,ZAR,151.75,0.6316,3.48,14.55,3410,500,ZAR,244.88,0.6316,3.48,10.66,0.65435,yes,,,High,Cash,Agent,11/May/2016,ZAFZMB
620163034,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,1370,200,ZAR,154.19,0.6109,6.64,17.9,3410,500,ZAR,231.28,0.6109,6.64,13.42,0.65435,yes,,,High,Cash,Agent,11/May/2016,ZAFZMB
620163759,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,Hello-Paisa,Money Transfer Operator,Cash,Agent,High,Same day,1370,200,ZAR,68.5,0.571,13.08,18.08,3410,500,ZAR,170.5,0.571,13.08,18.08,0.65692,yes,,,High,"Cash, Mobile wallet",,11/May/2016,ZAFZMB
620163758,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,ABSA,Bank,Bank account transfer,Internet,Medium,3-5 days,1370,200,ZAR,202,0.615,5.62,20.37,3410,500,ZAR,202,0.615,5.62,11.54,0.65163,yes,,,Low,Bank account,,11/May/2016,ZAFZMB
620163032,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,Nedbank,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,1370,200,ZAR,256,14.7035,3,21.69,3410,500,ZAR,256,14.7035,3,10.51,15.159,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,ZAFZMB
620163033,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,Standard Bank,Bank,Bank account transfer,"Bank branch,Call Center",High,2 days,1370,200,ZAR,260,0.6294,3.81,22.79,3410,500,ZAR,260,0.6294,3.81,11.44,0.65435,yes,,,Low,Bank account,,11/May/2016,ZAFZMB
620163030,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,ABSA,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,1370,200,ZAR,240,0.615,5.62,23.14,3410,500,ZAR,240,0.615,5.62,12.66,0.65163,yes,,,Low,Bank account,,11/May/2016,ZAFZMB
620163031,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZMB,Zambia,Sub-Saharan Africa,Lower middle income,IDA,..,First National Bank of South Africa,Money Transfer Operator,Bank account transfer,"Bank branch,Call Center",High,3-5 days,1370,200,ZAR,255,0.6119,6.11,24.72,3410,500,ZAR,255,0.6119,6.11,13.59,0.65171,yes,,,Low,Bank account,,11/May/2016,ZAFZMB
620163715,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,exchange4free.com,Money Transfer Operator,Bank account transfer,Internet,Medium,Next day,1370,200,ZAR,0,0.0643,2.04,2.04,3410,500,ZAR,0,0.0642,2.19,2.19,0.06564,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,ZAFZWE
620163537,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,Mama Money,Money Transfer Operator,Mobile money,Mobile phone,High,Less than one hour,1370,200,ZAR,68.5,15.21,0.06,5.06,3410,500,ZAR,170.5,15.21,0.06,5.06,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,11/May/2016,ZAFZWE
620163761,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,Hello-Paisa,Money Transfer Operator,Cash,Agent,High,Same day,1370,200,ZAR,68.5,15.15,0.45,5.45,3410,500,ZAR,170.5,15.15,0.45,5.45,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,"Cash, Mobile wallet",,11/May/2016,ZAFZWE
620163513,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,First National Bank of South Africa,Money Transfer Operator,Bank account transfer,"Call Center,Internet",High,3-5 days,1370,200,ZAR,70,14.8639,2.33,7.44,3410,500,ZAR,,,,,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,Low,Bank account,,11/May/2016,ZAFZWE
620163042,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,Mukuru,Money Transfer Operator,Cash,Bank branch,High,Less than one hour,1370,200,ZAR,0,0.05921,10.15,10.15,3410,500,ZAR,0,0.05922,10.14,10.14,0.0659,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,11/May/2016,ZAFZWE
620163043,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,Mukuru,Money Transfer Operator,Bank account transfer,"Bank branch,Call Center",High,2 days,1370,200,ZAR,0,0.05921,10.15,10.15,3410,500,ZAR,0,0.05922,10.14,10.14,0.0659,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,ZAFZWE
620163041,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,Western Union,Money Transfer Operator,"Cash,Debit/credit card","Agent,Call Center",High,Less than one hour,1370,200,ZAR,151.75,14.9688,1.64,12.72,3410,500,ZAR,244.88,14.9688,1.64,8.82,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,11/May/2016,ZAFZWE
620163040,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,1370,200,ZAR,154.19,14.8619,2.34,13.6,3410,500,ZAR,231.28,14.8619,2.34,9.12,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,11/May/2016,ZAFZWE
620163760,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,ABSA,Bank,Bank account transfer,Internet,Medium,3-5 days,1370,200,ZAR,202,14.9915,1.49,16.24,3410,500,ZAR,202,14.9915,1.49,7.41,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,ZAFZWE
620163036,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,ABSA,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,1370,200,ZAR,240,14.9915,1.49,19.01,3410,500,ZAR,240,14.9915,1.49,8.53,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,ZAFZWE
620163039,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,Standard Bank,Bank,Bank account transfer,"Bank branch,Call Center",High,2 days,1370,200,ZAR,260,14.9923,1.49,20.46,3410,500,ZAR,260,14.9923,1.49,9.11,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,ZAFZWE
620163037,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,First National Bank of South Africa,Money Transfer Operator,Bank account transfer,"Bank branch,Call Center",High,3-5 days,1370,200,ZAR,255,14.8639,2.33,20.94,3410,500,ZAR,255,14.8639,2.33,9.81,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,ZAFZWE
620163038,2016_2Q,ZAF,South Africa,Sub-Saharan Africa,Upper middle income,IBRD,G20,ZWE,Zimbabwe,Sub-Saharan Africa,Low income,Blend,..,Nedbank,Bank,Bank account transfer,"Bank branch,Call Center",High,3-5 days,1370,200,ZAR,256,14.7035,3.38,22.07,3410,500,ZAR,256,14.7035,3.38,10.89,15.2184,yes,This RSP sends ZAR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,Low,Bank account,,11/May/2016,ZAFZWE
620161745,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BOL,Bolivia,Latin America & Caribbean,Lower middle income,Blend,..,Maccorp Exact Change,Money Transfer Operator,Cash,Agent,Medium,Less than one hour,140,200,EUR,3,1.11,2.63,4.77,345,500,EUR,6,1.11,2.63,4.37,1.14,yes,This RSP sends EUR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,09/May/2016,ESPBOL
620161746,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BOL,Bolivia,Latin America & Caribbean,Lower middle income,Blend,..,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140,200,EUR,5,1.12,1.75,5.33,345,500,EUR,5,1.12,1.75,3.2,1.14,yes,This RSP sends EUR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,09/May/2016,ESPBOL
620161747,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BOL,Bolivia,Latin America & Caribbean,Lower middle income,Blend,..,Ria,Money Transfer Operator,Cash,Agent,High,Less than one hour,140,200,EUR,5,1.12,1.75,5.33,345,500,EUR,5,1.12,1.75,3.2,1.14,yes,This RSP sends EUR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,09/May/2016,ESPBOL
620161750,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BOL,Bolivia,Latin America & Caribbean,Lower middle income,Blend,..,Western Union,Money Transfer Operator,Cash,Agent,High,Less than one hour,140,200,EUR,5.5,1.12,1.75,5.68,345,500,EUR,5.5,1.12,1.75,3.35,1.14,yes,This RSP sends EUR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,09/May/2016,ESPBOL
620161748,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BOL,Bolivia,Latin America & Caribbean,Lower middle income,Blend,..,Santander Envíos,Money Transfer Operator,Cash,Bank branch,High,Less than one hour,140,200,EUR,6,1.12,1.75,6.04,345,500,EUR,6,1.12,1.75,3.49,1.14,yes,This RSP sends EUR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,,09/May/2016,ESPBOL
620161199,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BOL,Bolivia,Latin America & Caribbean,Lower middle income,Blend,..,Small World,Money Transfer Operator,Cash,Agent,High,Less than one hour,140,200,EUR,6,1.12,1.75,6.04,345,500,EUR,6,1.12,1.75,3.49,1.14,yes,This RSP sends EUR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,09/May/2016,ESPBOL
620161743,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BOL,Bolivia,Latin America & Caribbean,Lower middle income,Blend,..,Europhil,Bank,Cash,Agent,Medium,Less than one hour,140,200,EUR,5,1.11,2.63,6.2,345,501,EUR,5,1.11,2.63,4.08,1.14,yes,This RSP sends EUR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,09/May/2016,ESPBOL
620161744,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BOL,Bolivia,Latin America & Caribbean,Lower middle income,Blend,..,La Caixa,Bank,Cash,Bank branch,High,Less than one hour,140,200,EUR,5,1.11,2.63,6.2,345,500,EUR,5,1.11,2.63,4.08,1.14,yes,This RSP sends EUR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,,09/May/2016,ESPBOL
620161742,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BOL,Bolivia,Latin America & Caribbean,Lower middle income,Blend,..,BBVA Dinero Express,Money Transfer Operator,Cash,Bank branch,High,Less than one hour,140,200,EUR,5,1.1,3.51,7.08,345,502,EUR,5,1.1,3.51,4.96,1.14,yes,This RSP sends EUR and pays out USD in this corridor. Remittance recipients may incur an additional cost (not shown here) if and when converting USD to the local currency.,,High,Cash,Agent,09/May/2016,ESPBOL
620161076,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BRA,Brazil,Latin America & Caribbean,Upper middle income,IBRD,G20,Small World,Money Transfer Operator,Cash,Agent,High,Less than one hour,140,200,EUR,5,3.95,0.25,3.82,345,500,EUR,5,3.95,0.25,1.7,3.96,yes,,,Medium,Cash,Agent,11/May/2016,ESPBRA
620161480,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BRA,Brazil,Latin America & Caribbean,Upper middle income,IBRD,G20,Money Exchange,Money Transfer Operator,Cash,Agent,High,Less than one hour,140,200,EUR,2,3.82,3.54,4.96,345,500,EUR,2,3.82,3.54,4.12,3.96,yes,,,Medium,Cash,Agent,11/May/2016,ESPBRA
620161139,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BRA,Brazil,Latin America & Caribbean,Upper middle income,IBRD,G20,Europhil,Bank,Cash,Agent,Medium,Less than one hour,140,200,EUR,6,3.92,1.01,5.3,345,500,EUR,6,3.92,1.01,2.75,3.96,yes,,,Low,Cash,Agent,11/May/2016,ESPBRA
620161140,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BRA,Brazil,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Cash,Agent,High,Less than one hour,140,200,EUR,5,3.89,1.77,5.34,345,500,EUR,5,3.89,1.77,3.22,3.96,yes,,,High,Cash,Agent,11/May/2016,ESPBRA
620161142,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BRA,Brazil,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Cash,Agent,High,Less than one hour,140,200,EUR,4,3.85,2.78,5.63,345,501,EUR,4,3.85,2.78,3.94,3.96,yes,,,High,Cash,Agent,11/May/2016,ESPBRA
620161137,2016_2Q,ESP,Spain,..,High income: OECD,..,..,BRA,Brazil,Latin America & Caribbean,Upper middle income,IBRD,G20,Santander Envíos,Money Transfer Operator,Cash,Bank branch,High,Less than one hour,140,200,EUR,6,3.86,2.53,6.81,345,500,EUR,6,3.86,2.53,4.26,3.96,yes,,,Medium,Cash,,11/May/2016,ESPBRA
